customer_id,application_id,application_seq,application_date,age,income,loan_amount,loan_term,num_credit_lines,num_delinquencies,utilization_rate,debt_to_income,credit_score,credit_risk,channel_online,channel_branch,prev_fraud_flag,employment_years,savings_balance,recent_transaction_count,default_flag,fraud_flag
3727,5585,3,2022-12-31,69,834575,53111,27,0,0,0.063,0.072,850,1,1,0,0,6,217077,6,0,0
3728,5586,1,2022-01-01,37,477881,661240,12,1,0,0.417,0.142,688,2,0,1,0,3,56359,0,0,0
3729,5587,1,2022-01-01,29,417303,76552,70,0,0,0.28,0.389,619,3,0,1,0,15,316784,8,0,1
3729,5588,2,2022-06-02,29,415570,67686,73,0,0,0.255,0.507,632,3,0,1,0,15,239905,0,0,0
3730,5589,1,2022-01-01,23,357378,513082,74,3,0,0.054,0.365,514,4,1,0,0,9,68772,1,0,1
3730,5590,2,2022-10-01,23,354136,379295,67,1,0,0.02,0.32,561,4,1,0,0,9,67279,1,0,1
3731,5591,1,2022-01-01,57,418219,45230,34,5,1,0.526,0.228,689,2,0,1,0,6,74023,14,0,0
3731,5592,2,2022-07-02,57,371707,36920,33,3,0,0.403,0.193,687,2,0,1,0,6,41090,19,0,0
3731,5593,3,2022-12-31,58,426357,33097,30,4,0,0.491,0.064,668,3,1,0,0,7,64438,8,0,0
3732,5594,1,2022-01-01,43,419360,113481,12,11,0,0.597,0.429,598,3,1,0,0,9,38819,9,0,0
3732,5595,2,2022-06-02,43,452196,80509,7,10,0,0.436,0.365,571,4,0,1,0,9,44192,5,0,0
3732,5596,3,2023-07-02,44,461355,92547,3,10,0,0.555,0.405,560,4,0,1,0,10,52962,6,0,0
3733,5597,1,2022-01-01,34,286780,494991,10,7,1,0.58,0.264,685,2,1,0,0,9,32845,11,0,1
3734,5598,1,2022-01-01,23,372602,25356,54,0,0,0.401,0.523,605,3,0,1,0,8,149177,11,0,0
3735,5599,1,2022-01-01,52,259935,36219,35,9,0,0.254,0.581,689,2,1,0,0,3,55050,6,0,0
3736,5600,1,2022-01-01,65,410617,67662,86,5,1,0.242,0.076,795,2,1,0,0,0,23412,0,0,0
3736,5601,2,2022-05-02,65,414074,147609,74,6,0,0.239,0.157,789,2,1,0,0,0,17317,1,0,0
3736,5602,3,2022-09-01,65,398616,122294,75,5,2,0.144,0.003,792,2,0,1,0,0,20918,2,0,0
3737,5603,1,2022-01-01,68,362013,305675,72,6,0,0.166,0.113,740,2,0,1,0,0,25194,14,0,0
3738,5604,1,2022-01-01,33,129719,223103,56,8,1,0.181,0.166,693,2,0,1,0,4,227043,14,0,1
3738,5605,2,2022-07-02,33,140582,243596,55,9,0,0.111,0.186,678,3,1,0,0,4,147177,4,0,0
3739,5606,1,2022-01-01,59,287670,424179,51,9,1,0.231,0.332,737,2,1,0,0,3,54674,9,0,0
3739,5607,2,2022-08-01,59,314878,432459,53,9,1,0.26,0.3,738,2,0,1,0,3,58331,7,0,0
3740,5608,1,2022-01-01,42,170030,484943,15,0,0,0.602,0.383,746,2,1,0,0,11,77810,0,0,0
3741,5609,1,2022-01-01,60,366949,51390,72,0,0,0.121,0.459,732,2,1,0,0,1,200992,14,0,1
3742,5610,1,2022-01-01,47,374558,434023,31,9,0,0.0,0.554,719,2,0,1,0,2,142447,0,0,0
3743,5611,1,2022-01-01,67,413665,249852,47,0,1,0.194,0.444,725,2,0,1,0,9,21097,9,0,0
3743,5612,2,2022-05-02,67,410834,271614,47,0,0,0.129,0.348,702,2,1,0,0,9,123467,18,0,0
3744,5613,1,2022-01-01,66,173849,50730,45,8,0,0.141,0.26,617,3,1,0,0,5,9288,8,0,0
3745,5614,1,2022-01-01,36,385811,82437,18,0,0,0.431,0.464,537,4,0,1,0,1,246831,10,1,0
3746,5615,1,2022-01-01,34,557130,222749,19,7,2,0.426,0.143,701,2,0,1,0,5,90799,11,1,0
3746,5616,2,2022-10-01,34,544228,197374,12,7,2,0.336,0.286,687,2,1,0,0,5,44981,7,0,0
3747,5617,1,2022-01-01,34,459904,77314,73,12,2,0.0,0.494,633,3,1,0,0,5,76048,8,0,0
3748,5618,1,2022-01-01,21,287194,381381,48,0,0,0.276,0.361,665,3,1,0,0,6,116739,7,0,1
3748,5619,2,2022-10-01,21,275879,462979,56,1,0,0.032,0.348,676,3,0,1,0,6,86347,11,0,0
3749,5620,1,2022-01-01,31,388254,22973,36,0,2,0.29,0.371,749,2,1,0,0,8,154700,1,1,0
3750,5621,1,2022-01-01,30,307845,71798,47,5,0,0.163,0.521,737,2,0,1,0,14,25356,12,0,0
3751,5622,1,2022-01-01,61,313093,387541,43,5,0,0.43,0.125,637,3,0,1,0,10,27851,0,0,0
3752,5623,1,2022-01-01,63,276545,34179,58,0,0,0.491,0.792,645,3,1,0,0,11,29308,0,0,1
3753,5624,1,2022-01-01,31,477643,59014,22,11,0,0.06,0.266,714,2,1,0,0,0,34680,6,0,1
3754,5625,1,2022-01-01,37,547777,44460,62,11,1,0.815,0.427,688,2,1,0,0,7,98345,2,0,0
3754,5626,2,2022-09-01,37,544663,37391,61,9,0,0.802,0.428,707,2,0,1,0,7,118056,11,0,0
3755,5627,1,2022-01-01,60,700845,63158,48,8,0,0.124,0.297,660,3,1,0,0,2,604442,3,0,0
3756,5628,1,2022-01-01,47,216961,265753,33,8,1,0.677,0.145,767,2,0,1,0,6,127606,0,0,0
3757,5629,1,2022-01-01,64,213739,72688,51,3,1,0.609,0.701,642,3,0,1,0,9,42860,0,1,0
3758,5630,1,2022-01-01,66,272820,131008,33,0,2,0.685,0.262,619,3,1,0,0,6,133547,19,0,0
3759,5631,1,2022-01-01,25,255586,26369,11,0,0,0.41,0.182,532,4,0,1,0,11,111670,0,1,0
3759,5632,2,2022-07-02,25,260573,32585,19,1,0,0.326,0.0,572,4,1,0,0,11,117864,0,0,0
3759,5633,3,2022-09-01,25,278963,30959,15,1,0,0.48,0.171,568,4,1,0,0,11,84315,1,0,0
3760,5634,1,2022-01-01,61,380789,282917,62,0,0,0.21,0.467,749,2,0,1,0,12,45388,27,0,0
3761,5635,1,2022-01-01,56,427442,224198,20,11,0,0.273,0.734,724,2,1,0,0,11,12150,0,0,0
3761,5636,2,2022-08-01,56,474643,230933,20,12,0,0.187,0.553,737,2,1,0,0,11,37275,4,0,0
3761,5637,3,2023-07-02,57,457732,197525,26,12,0,0.077,0.514,709,2,1,0,0,12,36943,3,0,0
3762,5638,1,2022-01-01,26,461555,305505,6,6,0,0.237,0.441,689,2,0,1,0,11,24477,0,0,0
3763,5639,1,2022-01-01,63,1160167,50124,79,1,0,0.07,0.4,641,3,1,0,0,13,132583,4,0,0
3764,5640,1,2022-01-01,26,144634,250370,16,2,0,0.577,0.967,578,3,0,1,0,3,251554,11,0,0
3765,5641,1,2022-01-01,24,320739,39171,29,7,0,0.2,0.453,643,3,0,1,0,3,28469,6,0,0
3766,5642,1,2022-01-01,42,250342,66998,49,10,0,0.0,0.335,706,2,1,0,0,8,132797,8,0,0
3766,5643,2,2022-06-02,42,266261,136513,50,10,0,0.11,0.022,700,2,1,0,0,8,157803,10,0,0
3767,5644,1,2022-01-01,49,337738,145149,20,11,3,0.656,0.644,748,2,0,1,0,3,146369,15,0,0
3768,5645,1,2022-01-01,69,352527,319401,11,10,0,0.21,0.364,678,3,0,1,0,9,223462,9,0,0
3769,5646,1,2022-01-01,63,343216,60466,48,2,0,0.0,0.065,634,3,1,0,0,0,55019,11,0,0
3769,5647,2,2022-10-01,63,338637,37012,46,2,1,0.0,0.0,644,3,0,1,0,0,48234,8,0,0
3770,5648,1,2022-01-01,67,664231,410205,56,4,0,0.064,0.258,617,3,1,0,0,5,41195,19,0,0
3770,5649,2,2022-06-02,67,709068,449932,56,3,0,0.065,0.29,626,3,1,0,0,5,32812,3,0,0
3771,5650,1,2022-01-01,66,195594,105030,82,7,0,0.43,0.443,672,3,1,0,0,7,13676,0,1,0
3771,5651,2,2022-08-01,66,209381,98791,78,8,0,0.67,0.251,687,2,1,0,0,7,14467,0,0,0
3771,5652,3,2022-12-31,67,212562,84688,75,7,0,0.582,0.305,693,2,1,0,0,8,20706,0,0,0
3772,5653,1,2022-01-01,68,540975,134213,10,6,2,0.544,0.015,634,3,0,1,0,3,8830,9,0,0
3772,5654,2,2022-10-01,68,465135,118733,5,7,1,0.473,0.127,688,2,1,0,0,3,20267,9,0,0
3772,5655,3,2022-11-01,68,480740,90709,9,8,0,0.554,0.055,642,3,0,1,0,3,16288,8,0,0
3773,5656,1,2022-01-01,38,272010,73695,58,10,0,0.037,0.321,603,3,0,1,0,8,204145,5,0,0
3773,5657,2,2022-05-02,38,276200,93382,60,11,0,0.017,0.445,600,3,1,0,0,8,238572,4,0,0
3774,5658,1,2022-01-01,52,380252,93187,33,6,0,0.185,0.029,688,2,1,0,0,0,49246,11,0,0
3774,5659,2,2022-08-01,52,394954,71175,24,5,0,0.183,0.088,719,2,1,0,0,0,42774,0,0,0
3775,5660,1,2022-01-01,45,640516,66351,53,7,0,0.306,0.316,681,3,1,0,1,0,403703,5,0,1
3775,5661,2,2022-09-01,45,756900,58274,51,9,1,0.26,0.367,686,2,1,0,1,0,428049,9,0,1
3776,5662,1,2022-01-01,64,251635,80899,29,5,1,0.261,0.297,657,3,0,1,0,7,108692,9,0,0
3777,5663,1,2022-01-01,52,316401,91024,48,2,0,0.457,0.217,675,3,0,1,0,16,1792,15,0,0
3777,5664,2,2022-05-02,52,305411,154567,51,0,0,0.45,0.257,709,2,1,0,0,16,5677,15,0,0
3778,5665,1,2022-01-01,64,493144,133966,33,8,0,0.485,0.062,691,2,1,0,0,7,143964,11,0,0
3779,5666,1,2022-01-01,39,80176,80437,54,2,0,0.637,0.192,699,2,1,0,0,2,232793,21,0,0
3779,5667,2,2022-05-02,39,86640,72954,60,1,0,0.688,0.18,714,2,0,1,0,2,235395,18,1,0
3780,5668,1,2022-01-01,55,238354,113399,53,0,0,0.273,0.167,686,2,0,1,0,7,25920,7,0,0
3780,5669,2,2022-06-02,55,244759,113863,49,0,0,0.324,0.22,695,2,0,1,0,7,14876,5,0,0
3780,5670,3,2023-03-02,56,277930,113071,57,1,0,0.057,0.167,727,2,0,1,0,8,19694,6,0,0
3781,5671,1,2022-01-01,65,271269,53384,58,9,1,0.336,0.508,788,2,1,0,0,15,6799,16,0,0
3782,5672,1,2022-01-01,29,382447,79434,62,5,0,0.0,0.189,569,4,0,1,0,5,175734,11,0,0
3782,5673,2,2022-11-01,29,432562,54627,64,6,0,0.0,0.209,616,3,0,1,0,5,135416,3,0,0
3783,5674,1,2022-01-01,66,200916,37056,2,1,0,0.089,0.407,666,3,0,1,0,2,76021,10,0,0
3783,5675,2,2022-08-01,66,245749,40142,2,1,0,0.3,0.255,642,3,1,0,0,2,77533,11,0,0
3783,5676,3,2023-03-02,67,220850,43209,3,1,0,0.197,0.308,610,3,1,0,0,3,107340,12,0,0
3784,5677,1,2022-01-01,34,498553,207597,31,9,0,0.091,0.455,667,3,0,1,0,7,32729,0,0,1
3785,5678,1,2022-01-01,59,319380,109641,29,6,0,0.614,0.563,700,2,1,0,0,13,1124124,6,1,0
3786,5679,1,2022-01-01,49,477907,95332,84,8,0,0.185,0.386,686,2,1,0,0,13,23367,22,0,0
3786,5680,2,2022-09-01,49,509702,116718,76,9,0,0.132,0.149,691,2,0,1,0,13,30370,19,0,0
3786,5681,3,2023-09-01,50,538495,87738,82,8,0,0.08,0.217,675,3,1,0,0,14,7372,15,0,0
3787,5682,1,2022-01-01,58,187889,61875,84,6,1,0.0,0.501,626,3,1,0,0,5,906129,7,0,0
3787,5683,2,2022-10-01,58,202757,72014,88,6,0,0.385,0.55,645,3,1,0,0,5,662321,11,1,0
3787,5684,3,2023-05-02,59,217647,65102,78,7,0,0.28,0.488,659,3,1,0,0,6,712976,12,0,0
3788,5685,1,2022-01-01,45,245955,35273,74,7,0,0.472,0.617,801,1,1,0,1,4,162983,7,0,0
3789,5686,1,2022-01-01,46,279820,39514,9,11,1,0.17,0.507,636,3,0,1,0,8,95990,11,0,0
3790,5687,1,2022-01-01,50,198688,113759,57,6,1,0.237,0.143,724,2,1,0,0,0,322619,7,0,0
3790,5688,2,2022-07-02,50,212027,143083,63,5,1,0.259,0.281,689,2,1,0,0,0,231584,6,0,0
3791,5689,1,2022-01-01,27,397133,473855,41,9,0,0.61,0.393,579,3,0,1,0,2,24542,6,0,0
3792,5690,1,2022-01-01,53,238191,71724,72,1,0,0.088,0.417,681,3,0,1,0,13,31851,14,0,0
3793,5691,1,2022-01-01,47,362724,17997,36,0,1,0.229,0.596,647,3,1,0,0,4,304255,0,0,0
3794,5692,1,2022-01-01,59,250606,244750,1,11,0,0.038,0.7,668,3,1,0,0,11,11543,11,0,0
3795,5693,1,2022-01-01,59,250465,100943,71,8,0,0.521,0.513,635,3,1,0,0,9,60138,5,0,0
3796,5694,1,2022-01-01,46,509692,50991,66,1,4,0.356,0.323,634,3,0,1,0,1,59063,0,0,0
3796,5695,2,2022-10-01,46,501690,71481,63,0,4,0.03,0.253,624,3,0,1,0,1,86517,0,0,0
3797,5696,1,2022-01-01,42,518098,212342,69,7,0,0.382,0.335,654,3,0,1,0,0,28226,9,0,0
3797,5697,2,2022-11-01,42,524100,332273,69,8,0,0.384,0.417,650,3,0,1,0,0,13065,15,0,1
3798,5698,1,2022-01-01,45,300271,224505,41,2,0,0.018,0.587,572,4,0,1,0,8,134613,5,0,0
3798,5699,2,2022-10-01,45,349455,172865,42,0,1,0.082,0.651,571,4,1,0,0,8,149612,0,0,1
3799,5700,1,2022-01-01,54,268568,206825,16,0,1,0.037,0.59,719,2,0,1,0,3,31060,4,0,0
3800,5701,1,2022-01-01,30,215389,300500,49,5,0,0.383,0.464,623,3,1,0,0,13,62218,0,0,1
3801,5702,1,2022-01-01,46,367949,117060,50,10,1,0.106,0.073,717,2,0,1,0,5,112088,9,0,0
3802,5703,1,2022-01-01,62,184937,172884,62,3,1,0.527,0.284,840,1,1,0,0,0,116337,22,1,0
3803,5704,1,2022-01-01,63,247735,292994,26,1,1,0.218,0.428,728,2,0,1,0,4,484605,7,0,1
3804,5705,1,2022-01-01,61,564825,90730,75,12,0,0.422,0.151,612,3,0,1,0,7,268267,2,1,0
3805,5706,1,2022-01-01,21,208637,466733,23,2,2,0.346,0.148,599,3,1,0,0,2,544613,0,1,0
3806,5707,1,2022-01-01,69,627312,69123,47,2,0,0.424,0.661,652,3,0,1,0,7,15288,0,0,0
3807,5708,1,2022-01-01,38,184089,80011,42,4,0,0.417,0.395,700,2,1,0,0,10,124933,11,0,0
3807,5709,2,2022-09-01,38,183769,64665,50,4,0,0.463,0.277,709,2,0,1,0,10,163882,14,0,0
3808,5710,1,2022-01-01,29,326264,70493,63,5,1,0.492,0.0,772,2,1,0,0,5,152127,19,0,0
3808,5711,2,2022-09-01,29,322469,78317,70,3,0,0.382,0.0,756,2,0,1,0,5,40008,13,0,0
3809,5712,1,2022-01-01,49,302520,103509,75,10,0,0.524,0.534,686,2,1,0,0,0,104302,20,0,0
3809,5713,2,2022-08-01,49,307363,174954,81,12,0,0.558,0.47,726,2,1,0,0,0,124445,11,0,0
3809,5714,3,2023-09-01,50,300038,118566,71,12,0,0.53,0.563,699,2,0,1,0,1,112016,22,0,0
3810,5715,1,2022-01-01,47,430977,59198,42,7,0,0.499,0.695,612,3,1,0,0,1,325269,0,0,1
3810,5716,2,2022-10-01,47,467750,41598,46,7,0,0.223,0.901,571,4,1,0,0,1,666571,14,0,0
3811,5717,1,2022-01-01,60,381751,144508,39,2,0,0.428,0.15,700,2,1,0,0,3,491618,3,0,0
3812,5718,1,2022-01-01,50,426392,122047,60,5,1,0.439,0.0,682,3,0,1,1,6,32728,4,0,1
3813,5719,1,2022-01-01,34,507191,37164,12,5,0,0.279,0.374,744,2,0,1,0,12,25052,0,0,0
3814,5720,1,2022-01-01,37,462300,40217,66,2,0,0.331,0.66,686,2,1,0,0,10,465557,25,0,0
3815,5721,1,2022-01-01,25,535660,154650,53,7,0,0.385,0.0,684,3,1,0,0,5,90403,7,0,0
3816,5722,1,2022-01-01,56,278043,43639,44,9,0,0.109,0.609,575,4,0,1,0,5,627832,6,0,0
3817,5723,1,2022-01-01,50,483830,89312,35,5,0,0.133,0.09,652,3,0,1,0,8,225678,0,0,0
3818,5724,1,2022-01-01,46,815967,67676,74,7,0,0.755,0.473,608,3,1,0,0,1,71988,0,0,0
3819,5725,1,2022-01-01,57,342810,89200,55,4,0,0.668,0.0,645,3,1,0,1,12,9692,0,0,1
3819,5726,2,2022-10-01,57,315750,129750,51,5,1,0.623,0.0,608,3,1,0,1,12,15439,0,0,1
3820,5727,1,2022-01-01,50,245441,60411,75,7,0,0.0,0.619,594,3,0,1,0,5,35498,0,0,0
3820,5728,2,2022-05-02,50,262758,61053,73,6,0,0.075,0.538,605,3,0,1,0,5,33729,3,0,0
3821,5729,1,2022-01-01,23,309310,50872,8,5,0,0.045,0.436,705,2,1,0,0,2,80182,11,1,0
3821,5730,2,2022-05-02,23,310140,39875,11,4,0,0.0,0.579,657,3,1,0,0,2,91186,18,0,1
3822,5731,1,2022-01-01,26,403434,332887,68,0,1,0.202,0.309,781,2,1,0,0,3,179644,10,0,0
3822,5732,2,2022-11-01,26,397200,378483,65,1,1,0.164,0.373,791,2,1,0,0,3,355897,2,0,0
3823,5733,1,2022-01-01,38,197243,85222,46,8,1,0.345,0.825,749,2,1,0,0,17,33008,10,0,0
3824,5734,1,2022-01-01,39,571231,251285,49,11,1,0.257,0.332,605,3,1,0,0,3,150963,5,1,0
3825,5735,1,2022-01-01,61,346249,127733,23,5,0,0.447,0.591,672,3,1,0,0,3,16474,5,0,0
3825,5736,2,2022-11-01,61,314739,100049,29,5,0,0.496,0.538,672,3,0,1,0,3,15886,8,0,0
3826,5737,1,2022-01-01,64,385253,371921,32,6,1,0.428,0.178,737,2,0,1,0,5,120271,16,0,0
3827,5738,1,2022-01-01,58,658273,198758,7,9,1,0.319,0.445,780,2,0,1,0,2,169368,3,0,0
3828,5739,1,2022-01-01,56,379317,46636,84,7,1,0.266,0.52,671,3,0,1,0,10,50579,10,0,0
3829,5740,1,2022-01-01,53,371398,246581,22,0,0,0.171,0.24,628,3,0,1,0,5,225917,18,0,0
3829,5741,2,2022-09-01,53,410856,120527,22,0,0,0.0,0.328,639,3,0,1,0,5,544578,8,0,0
3829,5742,3,2023-03-02,54,451210,103046,20,0,1,0.08,0.17,629,3,0,1,0,6,397506,10,0,0
3830,5743,1,2022-01-01,65,517590,93748,71,10,0,0.284,0.208,621,3,1,0,0,11,28842,11,0,0
3830,5744,2,2022-08-01,65,487629,59345,69,10,1,0.224,0.22,631,3,1,0,0,11,26249,4,0,0
3831,5745,1,2022-01-01,49,539253,62719,71,2,0,0.741,0.46,797,1,0,1,0,12,274046,4,0,0
3832,5746,1,2022-01-01,53,548776,66765,84,9,0,0.382,0.549,582,3,1,0,0,4,35616,3,0,1
3832,5747,2,2022-06-02,53,598271,68278,84,8,0,0.381,0.464,573,4,0,1,0,4,76517,4,0,0
3833,5748,1,2022-01-01,63,215323,180549,11,5,0,0.933,0.509,683,3,1,0,1,5,511935,13,0,1
3834,5749,1,2022-01-01,63,300181,180384,57,5,0,0.229,0.583,711,2,1,0,0,1,37529,7,0,0
3835,5750,1,2022-01-01,50,364253,93236,55,8,0,0.344,0.629,722,2,0,1,0,4,150869,10,0,0
3836,5751,1,2022-01-01,25,470109,16421,62,3,0,0.77,0.178,708,2,0,1,0,6,324805,5,0,0
3837,5752,1,2022-01-01,56,94379,68728,36,5,0,0.525,0.259,619,3,0,1,0,2,192254,0,0,0
3837,5753,2,2022-10-01,56,98950,98271,36,6,0,0.73,0.276,642,3,0,1,0,2,64102,0,0,0
3838,5754,1,2022-01-01,50,414947,111005,21,8,1,0.102,0.36,822,1,0,1,0,4,47072,4,0,0
3839,5755,1,2022-01-01,52,642271,28087,42,2,1,0.161,0.549,739,2,0,1,0,7,197436,3,0,0
3839,5756,2,2022-11-01,52,618266,44030,48,0,0,0.0,0.271,710,2,1,0,0,7,282699,4,0,0
3840,5757,1,2022-01-01,61,353416,92502,49,1,0,0.563,0.38,670,3,0,1,0,7,62643,10,0,0
3841,5758,1,2022-01-01,29,423973,128247,63,9,1,0.537,0.259,572,4,0,1,1,3,133944,0,0,1
3841,5759,2,2022-10-01,29,397734,97474,63,10,1,0.222,0.126,578,3,0,1,1,3,224153,2,0,0
3842,5760,1,2022-01-01,35,275353,112513,14,8,0,0.652,0.111,619,3,0,1,0,12,166892,0,1,0
3842,5761,2,2022-08-01,35,292914,113567,15,7,0,0.796,0.098,629,3,0,1,0,12,91772,8,0,0
3843,5762,1,2022-01-01,48,953876,172204,73,9,0,0.335,0.268,551,4,1,0,0,9,103987,9,0,0
3843,5763,2,2022-11-01,48,946221,145801,72,11,0,0.325,0.317,537,4,1,0,0,9,90845,11,0,0
3844,5764,1,2022-01-01,41,124301,213832,23,9,0,0.474,0.508,604,3,1,0,0,0,204111,16,1,0
3844,5765,2,2022-09-01,41,123546,252566,24,10,1,0.564,0.216,634,3,0,1,0,0,170307,11,1,0
3845,5766,1,2022-01-01,32,671042,109522,59,8,1,0.282,0.102,584,3,0,1,0,0,84018,12,0,0
3845,5767,2,2022-09-01,32,680736,218129,57,10,1,0.35,0.218,553,4,0,1,0,0,201703,11,0,0
3845,5768,3,2022-12-31,33,720105,244490,62,9,1,0.339,0.103,564,4,1,0,0,1,139540,11,0,0
3846,5769,1,2022-01-01,27,522862,80893,29,10,2,0.445,0.301,678,3,0,1,0,3,71276,7,1,0
3847,5770,1,2022-01-01,59,565429,137859,44,0,0,0.41,0.05,592,3,0,1,0,0,18150,12,0,0
3847,5771,2,2022-08-01,59,567128,199028,49,1,2,0.324,0.0,626,3,1,0,0,0,16602,9,0,1
3848,5772,1,2022-01-01,68,146503,123206,29,1,1,0.468,0.385,821,1,1,0,0,5,1559767,0,0,0
3848,5773,2,2022-07-02,68,164478,114645,30,2,0,0.41,0.555,812,1,1,0,0,5,840014,1,0,0
3849,5774,1,2022-01-01,61,310585,73050,10,4,0,0.582,0.758,672,3,1,0,0,6,1268080,6,0,0
3850,5775,1,2022-01-01,67,512034,100220,80,0,4,0.521,0.042,766,2,0,1,0,9,437168,0,1,0
3851,5776,1,2022-01-01,27,956478,185434,14,9,0,0.171,0.444,790,2,1,0,0,10,55051,0,0,0
3852,5777,1,2022-01-01,52,393722,141222,26,0,1,0.6,0.639,708,2,1,0,0,7,56524,5,0,0
3853,5778,1,2022-01-01,38,305090,28631,56,6,0,0.266,0.188,816,1,1,0,1,5,17812,10,1,0
3854,5779,1,2022-01-01,54,415784,117743,45,2,0,0.421,0.565,620,3,1,0,0,10,175856,8,0,0
3855,5780,1,2022-01-01,26,1007310,73617,64,1,0,0.113,0.492,691,2,0,1,0,9,160164,6,0,0
3855,5781,2,2022-05-02,26,1007309,77762,68,0,1,0.315,0.525,709,2,1,0,0,9,146177,0,0,0
3856,5782,1,2022-01-01,30,219036,238792,66,6,0,0.01,0.026,642,3,1,0,0,9,842388,6,1,0
3857,5783,1,2022-01-01,63,173704,40078,36,6,1,0.166,0.108,625,3,1,0,0,7,70082,11,1,0
3857,5784,2,2022-09-01,63,205510,35868,30,4,0,0.352,0.211,610,3,0,1,0,7,44499,10,0,0
3858,5785,1,2022-01-01,41,242702,114646,2,1,0,0.165,0.779,644,3,1,0,0,0,58269,5,1,0
3859,5786,1,2022-01-01,42,342065,268145,65,3,1,0.541,0.108,654,3,0,1,0,0,174825,8,1,0
3859,5787,2,2022-09-01,42,341936,221771,71,3,1,0.377,0.182,609,3,0,1,0,0,139551,8,0,0
3860,5788,1,2022-01-01,36,663637,102733,5,10,0,0.22,0.613,683,3,1,0,0,5,15979,6,0,0
3861,5789,1,2022-01-01,47,209728,183595,57,11,0,0.358,0.485,680,3,0,1,0,7,35275,9,0,0
3862,5790,1,2022-01-01,58,115486,249052,39,10,1,0.499,0.002,771,2,1,0,0,9,13662,6,0,0
3863,5791,1,2022-01-01,29,280478,75338,54,1,2,0.0,0.089,580,3,1,0,0,8,24407,9,0,1
3863,5792,2,2022-07-02,29,280324,86134,53,1,3,0.263,0.175,545,4,1,0,0,8,38827,14,0,0
3864,5793,1,2022-01-01,28,198333,286935,64,4,1,0.711,0.487,777,2,0,1,0,6,63465,10,0,0
3865,5794,1,2022-01-01,66,1166929,92134,59,8,0,0.448,0.27,662,3,1,0,0,1,12249,10,0,0
3865,5795,2,2022-11-01,66,1081012,115228,65,8,0,0.458,0.199,666,3,0,1,0,1,36474,6,0,0
3865,5796,3,2022-12-31,67,1151523,96888,58,7,0,0.374,0.095,672,3,0,1,0,2,20317,9,0,0
3866,5797,1,2022-01-01,37,413554,118083,63,1,1,0.426,0.801,605,3,1,0,0,2,31624,2,0,1
3867,5798,1,2022-01-01,67,202715,106383,60,5,0,0.555,0.652,729,2,1,0,0,4,95263,18,0,0
3868,5799,1,2022-01-01,43,268226,288567,39,11,1,0.032,0.476,670,3,1,0,0,7,33071,0,1,0
3869,5800,1,2022-01-01,65,395628,238095,56,8,0,0.259,0.256,662,3,0,1,0,2,31402,0,0,0
3869,5801,2,2022-07-02,65,393815,150600,59,7,0,0.149,0.497,681,3,0,1,0,2,28321,1,0,1
3870,5802,1,2022-01-01,62,409749,309120,62,10,0,0.399,0.326,661,3,0,1,0,8,113864,10,0,0
3871,5803,1,2022-01-01,60,411018,228384,61,0,1,0.167,0.391,661,3,0,1,0,4,32344,6,1,0
3872,5804,1,2022-01-01,50,208772,62607,9,2,0,0.433,0.22,536,4,1,0,0,11,68941,4,0,0
3873,5805,1,2022-01-01,34,110767,290643,25,2,0,0.096,0.482,769,2,0,1,0,13,224900,8,0,0
3874,5806,1,2022-01-01,64,584189,165638,33,6,0,0.207,0.413,557,4,0,1,0,5,174813,1,0,0
3875,5807,1,2022-01-01,69,247124,259853,39,6,0,0.487,0.587,726,2,1,0,0,2,662886,16,1,0
3875,5808,2,2022-11-01,69,242394,349841,33,6,0,0.35,0.612,715,2,0,1,0,2,608847,20,0,0
3875,5809,3,2023-09-01,70,237941,306418,40,5,1,0.231,0.441,697,2,1,0,0,3,1072448,13,1,0
3876,5810,1,2022-01-01,36,294589,55598,29,10,0,0.0,0.48,617,3,0,1,0,10,102922,4,0,0
3877,5811,1,2022-01-01,44,171760,185175,52,2,0,0.334,0.41,728,2,1,0,0,9,74165,14,0,0
3878,5812,1,2022-01-01,26,306948,98532,78,9,0,0.198,0.395,653,3,0,1,0,8,92754,3,0,0
3878,5813,2,2022-09-01,26,322560,105463,81,8,1,0.318,0.484,634,3,0,1,0,8,37720,8,0,0
3878,5814,3,2023-07-02,27,318427,89522,86,7,0,0.425,0.3,648,3,1,0,0,9,101434,10,0,0
3879,5815,1,2022-01-01,36,304359,58930,10,5,1,0.17,0.713,636,3,1,0,0,7,30249,13,0,0
3880,5816,1,2022-01-01,24,396359,83570,14,2,1,0.234,0.388,752,2,1,0,0,4,84557,4,0,0
3881,5817,1,2022-01-01,56,293428,42514,51,11,0,0.473,0.155,642,3,0,1,0,8,388285,11,0,1
3881,5818,2,2022-11-01,56,308132,47079,51,10,1,0.629,0.0,631,3,0,1,0,8,527393,6,0,0
3882,5819,1,2022-01-01,44,260335,142616,29,10,0,0.043,0.002,634,3,1,0,0,13,347539,2,0,0
3882,5820,2,2022-05-02,44,271653,116441,32,11,0,0.0,0.008,631,3,0,1,0,13,226898,14,0,0
3882,5821,3,2023-09-01,45,299450,148739,34,11,0,0.166,0.0,633,3,1,0,0,14,183694,1,1,0
3883,5822,1,2022-01-01,61,638123,778450,13,4,0,0.142,0.538,689,2,0,1,0,5,83807,8,0,0
3883,5823,2,2022-05-02,61,558746,837103,14,5,0,0.0,0.623,672,3,0,1,0,5,142714,7,0,0
